symbol,search_date,headline,summary,source,url,published_at
AVGO,2025-10-14,"How major US stock indexes fared Tuesday, 10/14/2025","The Dow Jones Industrial Average climbed 0.4%, and the Nasdaq composite dropped 0.8%. China says it's banning dealings by Chinese companies with five subsidiaries of South Korean shipbuilder Hanwha Ocean, swiping at President Donald Trump's efforts to rebuild the industry in America. On Tuesday: The S&P 500 fell 10.41 points, or 0.2%, to 6,644.31.",Yahoo,https://finnhub.io/api/news?id=c6527b367350540884f5ee0235741d52e5ef3d65046353c7b63d0862c809953d,2025-10-14 23:19:00
AVGO,2025-10-14,"Top Analyst Reports for Broadcom, Exxon Mobil & ServiceNow","Broadcom's AI-fueled surge, Exxon Mobil's energy expansion, and ServiceNow's digital momentum headline today's top analyst picks.",Yahoo,https://finnhub.io/api/news?id=4913ba30b1d07b83a313e2d73acbd128f1a3ac8da3befc3a2a8d6a7d7c2550da,2025-10-14 23:18:00
AVGO,2025-10-14,ON Semiconductor (ON): Valuation in Focus Following AI Hardware Demand Surge and Improved Trade Sentiment,"ON Semiconductor (ON) shares jumped after news broke of Broadcom’s partnership with OpenAI, fueling expectations for heightened AI hardware demand. Calmer trade relations between the U.S. and China also gave the entire semiconductor sector a boost. See our latest analysis for ON Semiconductor. ON Semiconductor’s stock has swung sharply on shifting investor sentiment this year, but the most recent 1-day share price jump of 9.55% stands out amid a tough broader run. Shares are still down nearly...",Yahoo,https://finnhub.io/api/news?id=cf8b8e5253123704e59c6f2dec1f9a53be305618064590bd2de78c56893ff3a9,2025-10-14 23:11:46
AVGO,2025-10-14,Walmart stock hits all-time high after announcing partnership with OpenAI,Walmart is the latest company to announce a partnership with OpenAI.,Yahoo,https://finnhub.io/api/news?id=0c7dfc0706d6e5c9be63e348e1bd46bb3311be8ef6f758ab772c5173800c4fd4,2025-10-14 23:10:32
AVGO,2025-10-14,TSMC Earnings: Here's What To Expect As AI Reaches A Fever Pitch,Discover why TSMC's strong earnings and AI leadership make it a top stock to watch now. Click for my updated look at TSM stock and my earnings preview.,SeekingAlpha,https://finnhub.io/api/news?id=707eb005df326e88f17985cc22717d8ecd183402ddfee86d1d272a965171d3f4,2025-10-14 21:35:49
AVGO,2025-10-14,Nvidia Stock Drops. Oracle Has Eyes for Another.,STOCKSTOWATCHTODAY BLOG   Nvidia was falling on Tuesday afternoon. Investors are weighing competition in artificial-intelligence chips. Nvidia shares were down 3.4% at $181.89. The stock rose 2.8% on Monday.,Yahoo,https://finnhub.io/api/news?id=ac4047b2b6359a36ff49746ebb08ec0d6f417412a8798b12d93198020af7d1ab,2025-10-14 21:18:00
AVGO,2025-10-14,Equinix (EQIX): Evaluating Valuation After New SAP Managed Services Collaboration With NetApp and Broadcom,"Equinix (EQIX) has teamed up with NetApp, Broadcom, and Kochasoft to launch a managed service tailored for SAP S/4HANA and SAP legacy workloads. This move comes as many SAP clients prepare for critical support changes and look for modern infrastructure. See our latest analysis for Equinix. Equinix’s new SAP-focused partnership comes as the company navigates an eventful year. Shares have rebounded modestly in recent weeks, but the 1-year total shareholder return remains negative at -4.9% after...",Yahoo,https://finnhub.io/api/news?id=241f5dcd3ce113505696c7cfa3de285c32753b457071a2134e353ee1b37477d8,2025-10-14 21:17:57
AVGO,2025-10-14,Marvell Technology: The Overlooked AI Infrastructure Stock Powering Cloud Growth,Marvell Technology has attractive growth prospects as a provider of data center infrastructure. Click here to find out why MRVL stock is a Buy.,SeekingAlpha,https://finnhub.io/api/news?id=f1e01797bd437862e323fbc8d6ff972098e5d29255e01cd75cc714d1b05764e1,2025-10-14 19:14:16
AVGO,2025-10-14,Walmart stock pops on OpenAI partnership to create a ChatGPT shopping experience,Walmart is the latest company to announce a partnership with OpenAI.,Yahoo,https://finnhub.io/api/news?id=f50acb316959019681850086fa88b8568b1335b643731c830d187db92409f2f6,2025-10-14 19:04:27
AVGO,2025-10-13,Markets Rebound Nicely Ahead of Q3 Earnings Season,"Even though we've seen more than a dozen companies already officially report Q3 earnings results this period, Q3 earnings season really kicks off with the release of earnings from some of the biggest banks on Wall Street.",Yahoo,https://finnhub.io/api/news?id=683f47a8b0d3b6b981f636608d5d0842f629517fefde28f092bbf81ccb699e63,2025-10-14 01:01:00
AVGO,2025-10-13,Broadcom soars on the latest blockbuster AI chip deal with OpenAI,Broadcom stock soared on Monday on a major deal with OpenAI. It's the latest in a huge flurry of dealmaking for AI infrastructure and computing power.,Yahoo,https://finnhub.io/api/news?id=2a65f8f809ca090d6b0d912311d5f53af74c40b80cec9e7c4806acbbbd5347d4,2025-10-14 00:55:25
AVGO,2025-10-13,Podcast: Nasdaq Rallies After Trump Eases China Trade Fears,Tech shares led a broad market rebound Monday after comments from President Trump and senior administration officials over the weekend eased fears of a renewed U.S.-China trade war. Plus: Broadcom strikes a deal with OpenAI.,Yahoo,https://finnhub.io/api/news?id=897b49d87e8a8d917ce971a6e76dfebf3bb55f27b21f039837e72e375ee67de6,2025-10-14 00:12:56
AVGO,2025-10-13,Equities Rebound After Friday's Rout as US Eases China Rhetoric,US equities rebounded from Friday's selloff amid signs that Washington won't discontinue trade talks,Yahoo,https://finnhub.io/api/news?id=89ec62e65746befb773fc87c40cb5bb8f3e5dd6ef23e836751a7f6d1e762f86b,2025-10-14 00:06:47
AVGO,2025-10-13,OpenAI Targets Custom Silicon in Broadcom Deal,"OpenAI signed a multiyear agreement with Broadcom to collaborate on custom chips and networking equipment, marking the startup's latest deal with a semiconductor maker. Bloomberg Intelligence analyst Mandeep Singh discusses what this Broadcom deal offers OpenAI that the deals with Nvidia and AMD don't. Singh joins Caroline Hyde on ""Bloomberg Tech.""",Yahoo,https://finnhub.io/api/news?id=5bbeec6b5ac03331deab82deaf99413265a13282681eed96e31b424a1ff745cc,2025-10-14 00:00:23
AVGO,2025-10-13,"Stocks to Watch Recap: Broadcom, Fastenal, JPMorgan, Warner Bros.",↗️ Broadcom (AVGO): U.S.-listed chip stocks such as TSMC (TSM) and AMD rebounded Monday after the Trump administration struck a conciliatory tone on China. Broadcom shares got an extra boost after the semiconductor designer struck a multibillion-dollar deal with OpenAI.,Yahoo,https://finnhub.io/api/news?id=148c07bc97d0899ebe0bfc421084cb606979fbc6a17df3ff910f0e0abbd5301c,2025-10-14 00:00:08
AVGO,2025-10-13,US Equity Indexes Rebound After Bessent Calms China Trade Tensions,US equity indexes rose at Monday's close after US Treasury Secretary Scott Bessent breathed positivi,Yahoo,https://finnhub.io/api/news?id=d796c454ce2299c19adb03dc2d90f6f26b8995c8328b00bc282811bead23d7b3,2025-10-13 23:53:13
AVGO,2025-10-13,"Tech, Media & Telecom Roundup: Market Talk","Find insight on Broadcom’s OpenAI deal, Tencent, Nvidia and more in the latest Market Talks covering Technology, Media and Telecom.",Yahoo,https://finnhub.io/api/news?id=f9960b5883d1ea0383304d0b92895a2fc602c45c0cd2b0c14f3e9fb96a447fac,2025-10-13 23:53:00
AVGO,2025-10-13,Why onsemi (ON) Stock Is Up Today,"Shares of analog chips maker onsemi (NASDAQ:ON) jumped 9.9% in the afternoon session after positive sentiment swept through the semiconductor industry as Broadcom announced a partnership with OpenAI to develop custom AI accelerators. The news lifted shares of fellow chipmakers, including onsemi. The collaboration between Broadcom and the creator of ChatGPT caused a rally across the sector, with investors showing renewed optimism about the demand for artificial intelligence hardware. Contributing",Yahoo,https://finnhub.io/api/news?id=e0dead0505efec7001856981b432a689371fb2c2ba202f57f058cba0f219363d,2025-10-13 23:41:53
AVGO,2025-10-13,Why Marvell Technology (MRVL) Stock Is Trading Up Today,"Shares of networking chips designer Marvell Technology (NASDAQ: MRVL) jumped 4.6% in the afternoon session after analysts at UBS raised their price target on the stock, while the broader semiconductor sector also experienced a rally.",Yahoo,https://finnhub.io/api/news?id=aa5a11e9f3942a2538f8f74bfc1f920be569163ee98935dd55921f53a8eaa44b,2025-10-13 23:41:29
AVGO,2025-10-12,1 OpenAI Partner That Could Soar in 2026 (Hint: It's Not AMD),OpenAI has announced partnerships with several key computing providers in recent weeks.,Yahoo,https://finnhub.io/api/news?id=713db9d981c4adfdfc2e84f343ab5aec4439d7453fcabeb9aeb9996640dbfb5c,2025-10-13 02:00:00
AVGO,2025-10-12,Prediction: These Will Be Wall Street's 2 Most Prominent Stock-Split Stocks of 2026,"Up over 400% in just three years, these industry leaders are ripe for stock splits in 2026.",Yahoo,https://finnhub.io/api/news?id=a308803e43f22ae070e38eb49218e9b170015e52f2703132aa8bfdcf8aff7334,2025-10-13 01:19:00
AVGO,2025-10-12,This Analyst’s Prediction About Broadcom (AVGO) Was Right,"We recently published 10 Stocks Everyone’s Talking About As AI Investments Continue. Broadcom Inc. (NASDAQ:AVGO) is one of the stocks analysts were recently talking about. Stephanie Link, CIO at Hightower, said during a CNBC program on May 12 that she was piling into Broadcom Inc (NASDAQ:AVGO). The analyst at the time said she felt “good” about […]",Yahoo,https://finnhub.io/api/news?id=5d6809312d7f6472f212cbfb7ac825d0138f99181d47f3d618d1dba79dff511f,2025-10-12 22:20:10
AVGO,2025-10-12,From Chips to Power Grids: The Hidden Plays Behind the AI Gold Rush,Investors should focus on companies offering advanced packaging and power management solutions to AI data centers.,Yahoo,https://finnhub.io/api/news?id=79b51ba0b01dab71b1e268d40675928d44972b00e607f841d5fd46abc71f1d74,2025-10-12 19:45:00
AVGO,2025-10-12,Broadcom Inc.'s (NASDAQ:AVGO) Stock Is Going Strong: Is the Market Following Fundamentals?,Broadcom's (NASDAQ:AVGO) stock is up by a considerable 18% over the past three months. Given the company's impressive...,Yahoo,https://finnhub.io/api/news?id=544ca3741bd9ee9f554320789d2faa86cff4768f32c89724e898048e7d386fdd,2025-10-12 16:00:12
AVGO,2025-10-12,"Ben Horowitz and Raghu Raghuram on AI, politics, and the questions they don’t have easy answers to","As the former VMware CEO joins VC firm a16z, Raghuram and Horowitz sat with Fortune for a candid conversation about the state of things.",Yahoo,https://finnhub.io/api/news?id=d8682b8863d8976976ee76c0d54bc0bdfdf632e8ccfce00b1ca4808a9179f057,2025-10-12 14:00:00
AVGO,2025-10-12,QGRW: Leading Growth ETF With A Caveat,"Discover QGRW ETF: blending growth & quality in large-cap stocks, outperforming peers but with higher volatility.",SeekingAlpha,https://finnhub.io/api/news?id=f6c6053438f4fd25de8b169e55a88b33958008e521c03c2e5745794154249c57,2025-10-12 11:35:53
AVGO,2025-10-11,"Goldman Sachs Reiterates Buy on Broadcom (AVGO), Calls It a Leader in AI Custom Compute","Broadcom Inc. (NASDAQ:AVGO) is one of the Hot AI Stocks to Keep on Your Radar. On October 9, Goldman Sachs reiterated the stock as “Buy.” Analyst Jim Schneider said that the stock is well positioned heading into earnings season. “Jim continues to see AVGO as the leader in AI custom compute and merchant networking silicon.” Broadcom […]",Yahoo,https://finnhub.io/api/news?id=d1195a069240ee99c016be76410028df428cda3870d03758661367633a290b64,2025-10-12 01:28:18
AVGO,2025-10-11,"If I Could Only Buy Shares in One $1 Trillion Company Through the End of 2026, I'd Pick This Outstanding Growth Stock",This semiconductor and networking specialist is a rising force in the artificial intelligence (AI) space.,Yahoo,https://finnhub.io/api/news?id=4f86eb3f508267d30fcbda12f0787d89fce793c13806f8abe2fb96cb5e6c73ad,2025-10-12 01:02:00
AVGO,2025-10-11,iShares Semiconductor ETF: Bull vs. Bear,"This high-flying ETF has nearly tripled in five years, but some tech stock valuations are becoming overextended.",Yahoo,https://finnhub.io/api/news?id=3c0d35b630ef6103faace1b8880eaea3ed05a08c8ff056e452bde847abf2241a,2025-10-11 18:45:00
AVGO,2025-10-11,Semiconductor Sales Could Keep Soaring in 2026: 1 Top Stock to Buy Hand Over Fist Before That Happens,Taiwan Semiconductor Manufacturing remains a genius way for investors to play the AI trend.,Yahoo,https://finnhub.io/api/news?id=bf6a8a582bee283bcde5393b226cdc22b51a62d64b749db188a290c0029350cd,2025-10-11 18:15:00
AVGO,2025-10-11,Jim Cramer on Broadcom: “It Wouldn’t Hurt You to Buy More”,"Broadcom Inc. (NASDAQ:AVGO) is one of the stocks Jim Cramer recently offered insights on. Mentioning that they bought a small position in the stock three weeks ago, a caller asked whether they should buy more now or wait. In response, Cramer said: “Well, I like Broadcom very much. I usually don’t like to violate basis, […]",Yahoo,https://finnhub.io/api/news?id=1728402946f6b50f53f45cf0fafcae4ca6402108d00a97e4ab61b8d75078e43f,2025-10-11 17:03:22
AVGO,2025-10-11,"KeyBanc Raises Broadcom (AVGO) PT, Keeps Overweight Rating","Broadcom Inc. (NASDAQ:AVGO) is one of the 10 Most Profitable Stocks of the Last 5 Years. On September 30, KeyBanc Capital Markets kept an Overweight rating for Broadcom Inc. (NASDAQ:AVGO) and increased its price target from $400 to $420. This update reflects a big upward revision by the firm for CowWos CoWoS (Chip on Wafer […]",Yahoo,https://finnhub.io/api/news?id=c94c20f89d26fd5f3495bb6e6644857ea616f2e2d621880cf6d1a0efbe9dd6f3,2025-10-11 16:35:29
AVGO,2025-10-11,1 Super Artificial Intelligence (AI) Stock to Buy Before It Skyrockets (Hint: It's Not Nvidia or Broadcom),The improving demand for this chip designer's architecture could send its revenue and profits soaring in the long run.,Yahoo,https://finnhub.io/api/news?id=95710dc1b39ef243effa6282462043b9cc29c155100d193e93ca3ed0854e3f5d,2025-10-11 12:07:00
AVGO,2025-10-11,AI Bubble: Circular Funding And Intense Competitive Rivalry,Circular financing in AI infrastructure is fueling a bubble risk reminiscent of past tech booms. Industry profits currently accrue to suppliers. See more here.,SeekingAlpha,https://finnhub.io/api/news?id=c1f834fbdc21ecc326afd14be60e05088c049c86df5105c81816c11a5c1b92b4,2025-10-11 11:40:09
AVGO,2025-10-11,"How To Build A $500,000 Low-Stress Retirement Portfolio","Read here for an update on how to build a simple, diversified 6-fund retirement portfolio for steady income, growth, and lower risk.",SeekingAlpha,https://finnhub.io/api/news?id=c7f1dd5117ff3531860c3c63948a27adf42a1b57f8812f3fac0dd4dba2ffefb0,2025-10-11 11:30:00
AVGO,2025-10-11,Does Billionaire Ken Griffin Know Something Wall Street Doesn't? The Citadel Chief Sold More than 80% of His Broadcom Stock and Is Piling Into Another Artificial Intelligence (AI) Stock-Split Stock Instead,Ken Griffin runs one of the biggest hedge funds in the world.,Yahoo,https://finnhub.io/api/news?id=c22fbf4f2446c2d7789e491ad5c781186912ce9d8535a4335993b7375f262a0a,2025-10-11 10:50:00
AVGO,2025-10-10,Equities Slide After Trump's China Tariffs Threat; Nasdaq Posts Worst Day Since April,US equities plummeted Friday after President Donald Trump threatened China with steep tariff increas,Yahoo,https://finnhub.io/api/news?id=76a4b3869644ff0c3cad044bcaae7b4106133706a6dded04d6008637f99f6818,2025-10-11 00:37:42
AVGO,2025-10-10,"Equities, Oil Slump Intraday After Trump's China Tariffs Threat",US benchmark equity indexes and oil prices tumbled intraday after President Donald Trump threatened,Yahoo,https://finnhub.io/api/news?id=670fee3efb9ba5c81f475fc1a6129e2ed232a6e13fc22ab77841258c2f114ba1,2025-10-10 21:40:10
AVGO,2025-10-10,"IPG Photonics, Analog Devices, Applied Materials, Broadcom, and KLA Corporation Shares Plummet, What You Need To Know","A number of stocks fell in the afternoon session after President Donald Trump threatened to impose 'massive' new tariffs on Chinese goods, a response to Beijing's decision to tighten export controls on rare earth metals.",Yahoo,https://finnhub.io/api/news?id=7472df3a13dd867f4a04533f38d91d46a764cc8b23335623cb37152fbfaeede8,2025-10-10 20:25:58
